[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1473226403.087000 9/7/2016, 5:33:23 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, A344
INFO, WEIGHT, 10.500
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, m = 0.0105g
INFO, SEQUENCE FILE: 7T_hysteresis_sweep_hi_res_zero_n4.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1473226403.086,,7.000000e+004,7.010249e+001,7.470404e-004,0.000000e+000,1.617707e-002,0.000000e+000,3,9.292122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,2.367401e-002,0,1,0,
1473226417.050,,7.000000e+004,7.007763e+001,7.487969e-004,0.000000e+000,1.701149e-002,0.000000e+000,3,9.243208e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,2.130127e-002,0,1,0,
1473226429.765,,7.000000e+004,7.005753e+001,7.450775e-004,0.000000e+000,2.004876e-002,0.000000e+000,3,9.306277e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,1.419067e-002,0,1,0,
1473226442.180,,7.000000e+004,7.004688e+001,7.461310e-004,0.000000e+000,1.955503e-002,0.000000e+000,3,9.328936e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,7.102966e-003,0,1,0,
1473226619.468,,6.000000e+004,7.000435e+001,7.314036e-004,0.000000e+000,1.900106e-002,0.000000e+000,3,9.279147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,2.357483e-003,0,1,0,
1473226632.541,,6.000000e+004,7.000671e+001,7.256789e-004,0.000000e+000,1.780994e-002,0.000000e+000,3,9.318120e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,2.365112e-003,0,1,0,
1473226646.697,,6.000000e+004,7.000317e+001,7.317932e-004,0.000000e+000,1.847890e-002,0.000000e+000,3,9.284581e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,9.445190e-003,0,1,0,
1473226661.270,,6.000000e+004,7.000435e+001,7.296952e-004,0.000000e+000,1.732246e-002,0.000000e+000,3,9.247866e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,7.087708e-003,0,1,0,
1473226824.702,,5.000000e+004,7.000198e+001,7.019813e-004,0.000000e+000,1.498021e-002,0.000000e+000,3,9.229340e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,1.652527e-002,0,1,0,
1473226837.774,,5.000000e+004,6.999844e+001,6.995416e-004,0.000000e+000,1.486003e-002,0.000000e+000,3,9.226745e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,5.000000e+000,5.000000e-001,2,1,9.445190e-003,0,1,0,
